rotate,8,z,x,z,z,,
rotate,-8,z,y,x,y,,
rotate,8,z,x,z,y,,
rotate,8,z,x,z,z,,
rotate,8,z,x,z,y,,
rotate,8,z,y,x,y,,
rotate,8,z,x,z,z,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,y,,
rotate,8,z,x,z,z,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,y,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,z,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,z,,
rotate,-8,z,x,z,y,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,z,,
rotate,-8,z,x,z,y,,
rotate,-8,z,x,z,z,,
rotate,-8,z,x,z,y,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,y,,
rotate,8,z,y,x,y,,
rotate,-8,z,x,z,y,,
rotate,-8,x,y,y,x,,
rotate,8,z,x,i,x,,
rotate,-8,y,y,y,x,,
rotate,8,z,x,i,x,,
rotate,8,x,y,y,x,,
rotate,8,z,x,i,x,,
rotate,8,x,y,y,x,,
rotate,-8,y,y,y,x,,
rotate,8,x,y,y,x,,
rotate,-8,z,x,i,x,,
rotate,8,x,y,y,x,,
rotate,-8,z,x,i,x,,
rotate,8,x,y,y,x,,
rotate,8,y,y,y,x,,
rotate,8,x,y,y,x,,
rotate,8,y,y,y,x,,
rotate,8,x,y,y,x,,
rotate,8,y,y,y,x,,
rotate,-8,z,x,i,x,,
rotate,8,y,y,y,x,,
rotate,-8,x,y,y,x,,
rotate,-8,z,x,i,x,,
rotate,-8,x,y,y,x,,
rotate,-8,y,y,y,x,,
rotate,-8,z,x,i,x,,
rotate,-8,y,y,y,x,,
rotate,-8,z,x,i,x,,
rotate,-8,x,y,y,x,,

8 qubits
Processed 2798 rotation sequences total.
circuit volume baseline:  428094 circuit volume compact:  800228.0 circuit volume av:  117840.0
total_tiles: 153

6 qubits
Processed 780 rotation sequences total.
circuit volume baseline:  106860 circuit volume compact:  171600.0 circuit volume av:  26911.0
total_tiles: 137

we do detect the errors and no corrrection, this can help us get away with higher error rates.
surface code patch is smaller for the same number of qubits. 
we turn error correction to error detection. 

syndeoms, error
high weight throw out 
low weight keep
